id,item,type,cond,region1_rrt,region2_rrt,region3_rrt,region4_rrt
22,1,Subject,sr,355.0,705.0,1168.0,324.0
22,20,Object-Topicalized,tor,394.0,841.0,1673.0,418.0
22,9,Object-Subject-Inversion,orsi,378.0,671.0,1827.0,274.0
22,7,Subject,sr,296.0,852.0,1728.0,483.0
22,16,Subject,sr,317.0,752.0,930.0,259.0
22,11,Object-Topicalized,tor,284.0,706.0,1549.0,320.0
22,18,Object-Subject-Inversion,orsi,480.0,692.0,1216.0,375.0
22,10,Subject,sr,314.0,775.0,410.0,483.0
22,6,Object-Subject-Inversion,orsi,346.0,675.0,1985.0,428.0
23,20,Object-Topicalized,tor,294.0,535.0,354.0,751.0
23,6,Object-Subject-Inversion,orsi,121.0,559.0,192.0,370.0
23,13,Subject,sr,245.0,641.0,244.0,560.0
23,17,Object-Topicalized,tor,291.0,690.0,233.0,250.0
23,5,Object-Topicalized,tor,257.0,529.0,280.0,295.0
23,15,Object-Subject-Inversion,orsi,256.0,568.0,284.0,285.0
23,7,Subject,sr,320.0,739.0,1010.0,343.0
23,14,Object-Topicalized,tor,250.0,812.0,320.0,506.0
23,3,Object-Subject-Inversion,orsi,215.0,570.0,284.0,293.0
23,10,Subject,sr,203.0,555.0,204.0,385.0
23,1,Subject,sr,273.0,712.0,419.0,442.0
23,12,Object-Subject-Inversion,orsi,187.0,484.0,263.0,280.0
23,18,Object-Subject-Inversion,orsi,615.0,466.0,473.0,145.0
23,9,Object-Subject-Inversion,orsi,185.0,443.0,215.0,250.0
23,19,Subject,sr,210.0,472.0,212.0,279.0
23,11,Object-Topicalized,tor,298.0,580.0,222.0,226.0
23,4,Subject,sr,210.0,628.0,793.0,342.0
23,16,Subject,sr,280.0,571.0,582.0,254.0
23,2,Object-Topicalized,tor,187.0,769.0,283.0,526.0
23,8,Object-Topicalized,tor,710.0,819.0,502.0,646.0
24,2,Object-Topicalized,tor,484.0,1099.0,1714.0,466.0
24,15,Object-Subject-Inversion,orsi,297.0,866.0,4425.0,324.0
24,18,Object-Subject-Inversion,orsi,385.0,2655.0,2137.0,917.0
24,20,Object-Topicalized,tor,356.0,2084.0,4764.0,361.0
24,1,Subject,sr,390.0,1544.0,1795.0,426.0
24,8,Object-Topicalized,tor,314.0,1099.0,1310.0,379.0
24,4,Subject,sr,420.0,1204.0,2214.0,881.0
24,12,Object-Subject-Inversion,orsi,344.0,1855.0,2874.0,2722.0
24,5,Object-Topicalized,tor,509.0,2154.0,1504.0,344.0
24,17,Object-Topicalized,tor,350.0,1679.0,4408.0,1001.0
24,14,Object-Topicalized,tor,419.0,1846.0,2199.0,882.0
24,10,Subject,sr,347.0,767.0,1098.0,451.0
24,9,Object-Subject-Inversion,orsi,1310.0,972.0,909.0,1010.0
24,3,Object-Subject-Inversion,orsi,783.0,910.0,3543.0,338.0
24,11,Object-Topicalized,tor,413.0,4091.0,5524.0,2586.0
24,7,Subject,sr,694.0,1224.0,3000.0,313.0
24,19,Subject,sr,414.0,1032.0,2211.0,516.0
24,13,Subject,sr,427.0,1022.0,1355.0,2824.0
24,16,Subject,sr,379.0,910.0,1346.0,903.0
24,6,Object-Subject-Inversion,orsi,349.0,869.0,4033.0,308.0
25,9,Object-Subject-Inversion,orsi,974.0,1260.0,1464.0,650.0
25,3,Object-Subject-Inversion,orsi,639.0,1613.0,1436.0,514.0
25,15,Object-Subject-Inversion,orsi,634.0,1574.0,885.0,349.0
25,20,Object-Topicalized,tor,421.0,1182.0,1117.0,754.0
25,18,Object-Subject-Inversion,orsi,496.0,1341.0,1618.0,618.0
25,12,Object-Subject-Inversion,orsi,474.0,1040.0,1240.0,574.0
25,4,Subject,sr,349.0,1368.0,1296.0,449.0
25,13,Subject,sr,394.0,899.0,1548.0,524.0
25,2,Object-Topicalized,tor,378.0,1156.0,2471.0,683.0
25,16,Subject,sr,419.0,1379.0,1318.0,566.0
25,19,Subject,sr,323.0,1124.0,1141.0,967.0
25,7,Subject,sr,482.0,1008.0,1204.0,350.0
25,10,Subject,sr,539.0,1014.0,922.0,573.0
25,1,Subject,sr,504.0,1262.0,966.0,545.0
25,5,Object-Topicalized,tor,410.0,1474.0,971.0,649.0
25,11,Object-Topicalized,tor,444.0,1545.0,525.0,899.0
25,14,Object-Topicalized,tor,449.0,1515.0,471.0,1165.0
25,6,Object-Subject-Inversion,orsi,446.0,1059.0,1314.0,769.0
25,17,Object-Topicalized,tor,514.0,1457.0,1641.0,515.0
25,8,Object-Topicalized,tor,376.0,1016.0,1153.0,535.0
26,14,Object-Topicalized,tor,348.0,843.0,395.0,2163.0
26,17,Object-Topicalized,tor,733.0,1129.0,6969.0,462.0
26,16,Subject,sr,591.0,1138.0,1310.0,2833.0
26,7,Subject,sr,466.0,2092.0,6091.0,350.0
26,3,Object-Subject-Inversion,orsi,1084.0,2017.0,1020.0,574.0
26,20,Object-Topicalized,tor,425.0,1867.0,408.0,5595.0
26,5,Object-Topicalized,tor,544.0,2749.0,3636.0,554.0
26,11,Object-Topicalized,tor,463.0,566.0,483.0,1997.0
26,18,Object-Subject-Inversion,orsi,1283.0,1383.0,320.0,1454.0
26,1,Subject,sr,377.0,797.0,460.0,584.0
26,10,Subject,sr,478.0,833.0,485.0,1211.0
26,2,Object-Topicalized,tor,379.0,538.0,345.0,600.0
26,19,Subject,sr,898.0,765.0,359.0,971.0
26,15,Object-Subject-Inversion,orsi,425.0,690.0,399.0,3081.0
26,6,Object-Subject-Inversion,orsi,1009.0,807.0,5598.0,250.0
26,9,Object-Subject-Inversion,orsi,419.0,1909.0,2197.0,350.0
26,8,Object-Topicalized,tor,1914.0,1739.0,254.0,1544.0
26,13,Subject,sr,814.0,1203.0,1100.0,279.0
26,4,Subject,sr,437.0,1319.0,419.0,850.0
26,12,Object-Subject-Inversion,orsi,579.0,1669.0,4681.0,437.0
27,7,Subject,sr,463.0,819.0,860.0,554.0
27,5,Object-Topicalized,tor,429.0,893.0,950.0,529.0
27,1,Subject,sr,530.0,994.0,1094.0,962.0
27,16,Subject,sr,390.0,1069.0,670.0,500.0
27,15,Object-Subject-Inversion,orsi,325.0,1011.0,495.0,1614.0
27,20,Object-Topicalized,tor,365.0,1069.0,390.0,753.0
27,8,Object-Topicalized,tor,324.0,1008.0,466.0,531.0
27,18,Object-Subject-Inversion,orsi,545.0,1549.0,808.0,786.0
27,19,Subject,sr,424.0,1344.0,1293.0,1044.0
27,13,Subject,sr,500.0,1172.0,438.0,918.0
27,2,Object-Topicalized,tor,396.0,927.0,705.0,455.0
27,6,Object-Subject-Inversion,orsi,778.0,833.0,1061.0,1504.0
27,11,Object-Topicalized,tor,915.0,1590.0,1015.0,608.0
27,3,Object-Subject-Inversion,orsi,390.0,1834.0,615.0,653.0
27,10,Subject,sr,606.0,2028.0,921.0,583.0
27,14,Object-Topicalized,tor,493.0,1254.0,670.0,990.0
27,17,Object-Topicalized,tor,985.0,1662.0,391.0,1194.0
27,9,Object-Subject-Inversion,orsi,332.0,1828.0,2735.0,548.0
27,4,Subject,sr,324.0,1051.0,425.0,1276.0
27,12,Object-Subject-Inversion,orsi,454.0,864.0,2837.0,461.0
28,2,Object-Topicalized,tor,528.0,1040.0,517.0,677.0
28,17,Object-Topicalized,tor,379.0,722.0,461.0,569.0
28,13,Subject,sr,479.0,1668.0,759.0,625.0
28,10,Subject,sr,421.0,974.0,516.0,613.0
28,1,Subject,sr,564.0,1004.0,1004.0,506.0
28,9,Object-Subject-Inversion,orsi,495.0,934.0,2684.0,783.0
28,19,Subject,sr,507.0,1109.0,568.0,632.0
28,8,Object-Topicalized,tor,483.0,1289.0,1162.0,1365.0
28,6,Object-Subject-Inversion,orsi,429.0,1555.0,1359.0,830.0
28,11,Object-Topicalized,tor,419.0,1199.0,1079.0,1185.0
28,20,Object-Topicalized,tor,517.0,1356.0,884.0,824.0
28,3,Object-Subject-Inversion,orsi,403.0,904.0,455.0,1127.0
28,14,Object-Topicalized,tor,391.0,1109.0,869.0,1210.0
28,18,Object-Subject-Inversion,orsi,414.0,1641.0,913.0,1536.0
28,15,Object-Subject-Inversion,orsi,519.0,1318.0,1152.0,816.0
28,12,Object-Subject-Inversion,orsi,425.0,878.0,488.0,617.0
28,5,Object-Topicalized,tor,503.0,1387.0,1201.0,722.0
28,4,Subject,sr,455.0,1197.0,1051.0,1450.0
28,7,Subject,sr,455.0,1549.0,1184.0,584.0
28,16,Subject,sr,509.0,1229.0,1894.0,1120.0
29,4,Subject,sr,486.0,1153.0,594.0,589.0
29,17,Object-Topicalized,tor,446.0,838.0,442.0,445.0
29,6,Object-Subject-Inversion,orsi,388.0,793.0,380.0,1004.0
29,18,Object-Subject-Inversion,orsi,389.0,827.0,489.0,402.0
29,9,Object-Subject-Inversion,orsi,391.0,874.0,655.0,615.0
29,3,Object-Subject-Inversion,orsi,424.0,836.0,516.0,432.0
29,5,Object-Topicalized,tor,349.0,758.0,344.0,449.0
29,14,Object-Topicalized,tor,402.0,815.0,409.0,460.0
29,1,Subject,sr,355.0,805.0,546.0,426.0
29,19,Subject,sr,352.0,810.0,411.0,429.0
29,15,Object-Subject-Inversion,orsi,322.0,657.0,378.0,378.0
29,12,Object-Subject-Inversion,orsi,487.0,820.0,385.0,454.0
29,16,Subject,sr,372.0,816.0,525.0,525.0
29,20,Object-Topicalized,tor,385.0,764.0,405.0,375.0
29,7,Subject,sr,324.0,670.0,295.0,384.0
29,2,Object-Topicalized,tor,278.0,667.0,416.0,379.0
29,13,Subject,sr,341.0,730.0,363.0,381.0
29,10,Subject,sr,334.0,600.0,309.0,310.0
29,8,Object-Topicalized,tor,421.0,687.0,355.0,693.0
29,11,Object-Topicalized,tor,345.0,694.0,338.0,481.0
30,7,Subject,sr,500.0,816.0,342.0,355.0
30,15,Object-Subject-Inversion,orsi,544.0,1011.0,704.0,450.0
30,17,Object-Topicalized,tor,441.0,994.0,450.0,409.0
30,16,Subject,sr,580.0,1109.0,580.0,471.0
30,18,Object-Subject-Inversion,orsi,387.0,829.0,483.0,473.0
30,11,Object-Topicalized,tor,1170.0,768.0,410.0,449.0
30,6,Object-Subject-Inversion,orsi,391.0,811.0,339.0,944.0
30,13,Subject,sr,597.0,759.0,344.0,574.0
30,19,Subject,sr,409.0,1025.0,661.0,822.0
30,5,Object-Topicalized,tor,419.0,1232.0,454.0,520.0
30,20,Object-Topicalized,tor,322.0,802.0,476.0,1215.0
30,12,Object-Subject-Inversion,orsi,339.0,749.0,384.0,379.0
30,1,Subject,sr,413.0,945.0,443.0,451.0
30,3,Object-Subject-Inversion,orsi,343.0,765.0,425.0,776.0
30,10,Subject,sr,320.0,864.0,450.0,389.0
30,4,Subject,sr,388.0,740.0,319.0,555.0
30,14,Object-Topicalized,tor,346.0,880.0,609.0,625.0
30,8,Object-Topicalized,tor,320.0,772.0,846.0,395.0
30,2,Object-Topicalized,tor,485.0,776.0,370.0,424.0
30,9,Object-Subject-Inversion,orsi,360.0,738.0,358.0,370.0
31,19,Subject,sr,425.0,900.0,465.0,472.0
31,16,Subject,sr,406.0,922.0,528.0,1194.0
31,4,Subject,sr,983.0,894.0,469.0,604.0
31,15,Object-Subject-Inversion,orsi,332.0,814.0,394.0,635.0
31,6,Object-Subject-Inversion,orsi,425.0,858.0,460.0,819.0
31,13,Subject,sr,414.0,865.0,471.0,745.0
31,1,Subject,sr,391.0,858.0,564.0,495.0
31,7,Subject,sr,460.0,1149.0,639.0,775.0
31,12,Object-Subject-Inversion,orsi,425.0,1089.0,634.0,839.0
31,10,Subject,sr,461.0,1035.0,598.0,1658.0
31,20,Object-Topicalized,tor,442.0,927.0,1860.0,774.0
31,14,Object-Topicalized,tor,846.0,994.0,529.0,1055.0
31,5,Object-Topicalized,tor,495.0,812.0,492.0,564.0
31,9,Object-Subject-Inversion,orsi,384.0,784.0,355.0,425.0
31,8,Object-Topicalized,tor,441.0,999.0,814.0,530.0
31,11,Object-Topicalized,tor,483.0,819.0,423.0,775.0
31,17,Object-Topicalized,tor,540.0,901.0,564.0,879.0
31,3,Object-Subject-Inversion,orsi,454.0,988.0,525.0,599.0
31,2,Object-Topicalized,tor,496.0,1089.0,1625.0,1549.0
31,18,Object-Subject-Inversion,orsi,416.0,1326.0,635.0,3049.0
32,12,Object-Subject-Inversion,orsi,2235.0,1844.0,761.0,925.0
32,10,Subject,sr,997.0,1347.0,662.0,775.0
32,3,Object-Subject-Inversion,orsi,588.0,1150.0,535.0,686.0
32,11,Object-Topicalized,tor,623.0,1115.0,587.0,664.0
32,18,Object-Subject-Inversion,orsi,742.0,1351.0,1621.0,641.0
32,7,Subject,sr,448.0,1070.0,449.0,555.0
32,1,Subject,sr,521.0,1134.0,516.0,603.0
32,17,Object-Topicalized,tor,563.0,983.0,507.0,560.0
32,19,Subject,sr,596.0,933.0,531.0,449.0
32,4,Subject,sr,461.0,1040.0,586.0,487.0
32,13,Subject,sr,463.0,915.0,461.0,651.0
32,2,Object-Topicalized,tor,567.0,853.0,506.0,538.0
32,6,Object-Subject-Inversion,orsi,437.0,872.0,456.0,712.0
32,9,Object-Subject-Inversion,orsi,471.0,917.0,580.0,657.0
32,14,Object-Topicalized,tor,463.0,898.0,475.0,574.0
32,5,Object-Topicalized,tor,542.0,3412.0,890.0,890.0
32,20,Object-Topicalized,tor,427.0,839.0,692.0,620.0
32,16,Subject,sr,489.0,900.0,461.0,532.0
32,15,Object-Subject-Inversion,orsi,443.0,923.0,500.0,653.0
32,8,Object-Topicalized,tor,545.0,1036.0,453.0,485.0
33,6,Object-Subject-Inversion,orsi,710.0,1326.0,682.0,701.0
33,12,Object-Subject-Inversion,orsi,722.0,1393.0,596.0,721.0
33,7,Subject,sr,561.0,1217.0,537.0,627.0
33,19,Subject,sr,572.0,1161.0,554.0,596.0
33,1,Subject,sr,535.0,1201.0,572.0,486.0
33,20,Object-Topicalized,tor,542.0,1029.0,650.0,529.0
33,5,Object-Topicalized,tor,519.0,1009.0,517.0,509.0
33,3,Object-Subject-Inversion,orsi,456.0,954.0,477.0,488.0
33,4,Subject,sr,525.0,989.0,537.0,441.0
33,17,Object-Topicalized,tor,461.0,937.0,521.0,605.0
33,10,Subject,sr,709.0,984.0,505.0,480.0
33,18,Object-Subject-Inversion,orsi,560.0,1053.0,572.0,519.0
33,16,Subject,sr,490.0,978.0,514.0,465.0
33,14,Object-Topicalized,tor,481.0,950.0,583.0,576.0
33,9,Object-Subject-Inversion,orsi,444.0,946.0,532.0,502.0
33,11,Object-Topicalized,tor,469.0,964.0,408.0,507.0
33,15,Object-Subject-Inversion,orsi,461.0,1062.0,533.0,541.0
33,2,Object-Topicalized,tor,511.0,982.0,448.0,483.0
33,8,Object-Topicalized,tor,493.0,994.0,550.0,390.0
33,13,Subject,sr,577.0,1176.0,573.0,632.0
34,2,Object-Topicalized,tor,361.0,509.0,289.0,390.0
34,1,Subject,sr,250.0,523.0,286.0,284.0
34,6,Object-Subject-Inversion,orsi,292.0,571.0,291.0,770.0
34,18,Object-Subject-Inversion,orsi,215.0,495.0,259.0,285.0
34,20,Object-Topicalized,tor,324.0,515.0,368.0,355.0
34,9,Object-Subject-Inversion,orsi,249.0,540.0,429.0,490.0
34,4,Subject,sr,283.0,475.0,255.0,283.0
34,12,Object-Subject-Inversion,orsi,254.0,539.0,319.0,365.0
34,14,Object-Topicalized,tor,257.0,553.0,1221.0,685.0
34,13,Subject,sr,288.0,714.0,335.0,569.0
34,16,Subject,sr,338.0,605.0,389.0,1266.0
34,3,Object-Subject-Inversion,orsi,282.0,674.0,634.0,750.0
34,17,Object-Topicalized,tor,254.0,479.0,319.0,915.0
34,7,Subject,sr,225.0,784.0,399.0,574.0
34,19,Subject,sr,320.0,466.0,285.0,314.0
34,15,Object-Subject-Inversion,orsi,217.0,403.0,1377.0,487.0
34,8,Object-Topicalized,tor,360.0,433.0,290.0,665.0
34,5,Object-Topicalized,tor,250.0,583.0,600.0,502.0
34,10,Subject,sr,353.0,542.0,362.0,302.0
34,11,Object-Topicalized,tor,296.0,561.0,284.0,326.0
35,16,Subject,sr,794.0,1834.0,2066.0,1250.0
35,7,Subject,sr,824.0,2380.0,2965.0,783.0
35,9,Object-Subject-Inversion,orsi,814.0,1809.0,1801.0,816.0
35,1,Subject,sr,1002.0,2360.0,2469.0,870.0
35,3,Object-Subject-Inversion,orsi,749.0,1414.0,1675.0,889.0
35,10,Subject,sr,838.0,2659.0,2360.0,798.0
35,18,Object-Subject-Inversion,orsi,949.0,2596.0,1696.0,909.0
35,4,Subject,sr,634.0,1724.0,1024.0,845.0
35,8,Object-Topicalized,tor,539.0,1401.0,1353.0,509.0
35,11,Object-Topicalized,tor,910.0,3915.0,1256.0,781.0
35,12,Object-Subject-Inversion,orsi,543.0,1153.0,2475.0,749.0
35,13,Subject,sr,622.0,2907.0,1832.0,692.0
35,19,Subject,sr,550.0,1293.0,852.0,677.0
35,14,Object-Topicalized,tor,2384.0,3375.0,685.0,2150.0
35,5,Object-Topicalized,tor,523.0,2496.0,2940.0,524.0
35,17,Object-Topicalized,tor,528.0,1093.0,3605.0,650.0
35,2,Object-Topicalized,tor,769.0,3225.0,1544.0,945.0
35,20,Object-Topicalized,tor,1310.0,3389.0,4308.0,575.0
35,6,Object-Subject-Inversion,orsi,738.0,2330.0,1754.0,1115.0
35,15,Object-Subject-Inversion,orsi,550.0,2891.0,2148.0,673.0
36,6,Object-Subject-Inversion,orsi,488.0,964.0,2924.0,460.0
36,8,Object-Topicalized,tor,469.0,3008.0,355.0,575.0
36,4,Subject,sr,414.0,968.0,2574.0,540.0
36,20,Object-Topicalized,tor,420.0,2414.0,569.0,465.0
36,13,Subject,sr,531.0,889.0,1774.0,556.0
36,1,Subject,sr,373.0,733.0,877.0,1609.0
36,11,Object-Topicalized,tor,504.0,4057.0,572.0,465.0
36,9,Object-Subject-Inversion,orsi,451.0,908.0,3414.0,859.0
36,17,Object-Topicalized,tor,425.0,1300.0,5033.0,521.0
36,16,Subject,sr,379.0,799.0,1764.0,687.0
36,12,Object-Subject-Inversion,orsi,675.0,1227.0,1040.0,507.0
36,3,Object-Subject-Inversion,orsi,418.0,910.0,6951.0,548.0
36,15,Object-Subject-Inversion,orsi,839.0,1134.0,620.0,5551.0
36,2,Object-Topicalized,tor,514.0,3574.0,3538.0,461.0
36,19,Subject,sr,451.0,1141.0,1627.0,564.0
36,18,Object-Subject-Inversion,orsi,480.0,900.0,2259.0,524.0
36,5,Object-Topicalized,tor,548.0,1235.0,584.0,809.0
36,7,Subject,sr,445.0,750.0,573.0,2605.0
36,14,Object-Topicalized,tor,485.0,1649.0,644.0,721.0
36,10,Subject,sr,478.0,1269.0,1270.0,479.0
37,2,Object-Topicalized,tor,471.0,825.0,501.0,468.0
37,10,Subject,sr,361.0,686.0,454.0,284.0
37,3,Object-Subject-Inversion,orsi,411.0,814.0,425.0,494.0
37,7,Subject,sr,634.0,798.0,331.0,926.0
37,6,Object-Subject-Inversion,orsi,356.0,617.0,1628.0,1132.0
37,15,Object-Subject-Inversion,orsi,214.0,1153.0,298.0,1041.0
37,19,Subject,sr,266.0,803.0,721.0,455.0
37,14,Object-Topicalized,tor,250.0,814.0,1389.0,320.0
37,11,Object-Topicalized,tor,424.0,740.0,2012.0,704.0
37,20,Object-Topicalized,tor,270.0,631.0,740.0,362.0
37,16,Subject,sr,407.0,756.0,775.0,495.0
37,17,Object-Topicalized,tor,293.0,560.0,2155.0,355.0
37,12,Object-Subject-Inversion,orsi,302.0,780.0,281.0,2350.0
37,4,Subject,sr,290.0,876.0,564.0,321.0
37,5,Object-Topicalized,tor,497.0,884.0,390.0,1193.0
37,1,Subject,sr,261.0,720.0,305.0,709.0
37,18,Object-Subject-Inversion,orsi,500.0,689.0,637.0,490.0
37,8,Object-Topicalized,tor,312.0,746.0,1627.0,319.0
37,9,Object-Subject-Inversion,orsi,317.0,714.0,2714.0,285.0
37,13,Subject,sr,402.0,687.0,223.0,516.0
38,9,Object-Subject-Inversion,orsi,285.0,778.0,472.0,562.0
38,2,Object-Topicalized,tor,250.0,1143.0,215.0,564.0
38,4,Subject,sr,431.0,647.0,319.0,424.0
38,17,Object-Topicalized,tor,471.0,784.0,260.0,508.0
38,20,Object-Topicalized,tor,321.0,888.0,425.0,855.0
38,11,Object-Topicalized,tor,423.0,863.0,360.0,320.0
38,6,Object-Subject-Inversion,orsi,259.0,958.0,289.0,2560.0
38,13,Subject,sr,502.0,751.0,430.0,396.0
38,19,Subject,sr,634.0,646.0,257.0,390.0
38,5,Object-Topicalized,tor,492.0,920.0,298.0,396.0
38,7,Subject,sr,215.0,728.0,319.0,374.0
38,16,Subject,sr,576.0,1141.0,741.0,646.0
38,8,Object-Topicalized,tor,213.0,629.0,391.0,355.0
38,10,Subject,sr,459.0,725.0,649.0,403.0
38,15,Object-Subject-Inversion,orsi,452.0,1457.0,600.0,711.0
38,1,Subject,sr,425.0,847.0,389.0,565.0
38,14,Object-Topicalized,tor,599.0,908.0,461.0,774.0
38,3,Object-Subject-Inversion,orsi,494.0,744.0,289.0,715.0
38,18,Object-Subject-Inversion,orsi,317.0,862.0,541.0,635.0
38,12,Object-Subject-Inversion,orsi,291.0,859.0,424.0,745.0
39,3,Object-Subject-Inversion,orsi,466.0,1265.0,1539.0,560.0
39,18,Object-Subject-Inversion,orsi,617.0,1591.0,1439.0,490.0
39,15,Object-Subject-Inversion,orsi,617.0,3129.0,922.0,582.0
39,8,Object-Topicalized,tor,598.0,1386.0,1053.0,822.0
39,5,Object-Topicalized,tor,360.0,3338.0,6115.0,776.0
39,4,Subject,sr,360.0,678.0,420.0,1125.0
39,12,Object-Subject-Inversion,orsi,425.0,968.0,1961.0,640.0
39,9,Object-Subject-Inversion,orsi,500.0,1079.0,5534.0,930.0
39,14,Object-Topicalized,tor,427.0,1171.0,6423.0,427.0
39,2,Object-Topicalized,tor,424.0,1510.0,1375.0,494.0
39,13,Subject,sr,456.0,966.0,2724.0,774.0
39,19,Subject,sr,454.0,1269.0,1155.0,1000.0
39,1,Subject,sr,319.0,928.0,259.0,920.0
39,6,Object-Subject-Inversion,orsi,330.0,1421.0,390.0,1474.0
39,20,Object-Topicalized,tor,326.0,972.0,2355.0,471.0
39,10,Subject,sr,355.0,1662.0,2431.0,710.0
39,11,Object-Topicalized,tor,355.0,593.0,4931.0,472.0
39,7,Subject,sr,585.0,874.0,504.0,500.0
39,17,Object-Topicalized,tor,292.0,756.0,609.0,2176.0
39,16,Subject,sr,309.0,651.0,389.0,404.0
40,8,Object-Topicalized,tor,355.0,552.0,284.0,709.0
40,10,Subject,sr,285.0,566.0,291.0,321.0
40,2,Object-Topicalized,tor,814.0,781.0,352.0,629.0
40,1,Subject,sr,256.0,675.0,259.0,674.0
40,19,Subject,sr,280.0,679.0,355.0,355.0
40,20,Object-Topicalized,tor,255.0,492.0,248.0,881.0
40,12,Object-Subject-Inversion,orsi,644.0,614.0,260.0,262.0
40,13,Subject,sr,496.0,778.0,285.0,510.0
40,4,Subject,sr,394.0,682.0,293.0,460.0
40,5,Object-Topicalized,tor,224.0,689.0,210.0,215.0
40,17,Object-Topicalized,tor,455.0,618.0,355.0,965.0
40,3,Object-Subject-Inversion,orsi,320.0,1384.0,249.0,1089.0
40,11,Object-Topicalized,tor,501.0,992.0,250.0,250.0
40,14,Object-Topicalized,tor,261.0,499.0,250.0,670.0
40,9,Object-Subject-Inversion,orsi,399.0,1020.0,337.0,1477.0
40,18,Object-Subject-Inversion,orsi,492.0,1479.0,250.0,1977.0
40,16,Subject,sr,398.0,804.0,395.0,355.0
40,6,Object-Subject-Inversion,orsi,330.0,1068.0,2345.0,670.0
40,15,Object-Subject-Inversion,orsi,290.0,1591.0,319.0,1068.0
40,7,Subject,sr,290.0,724.0,355.0,882.0
41,20,Object-Topicalized,tor,542.0,1200.0,495.0,572.0
41,17,Object-Topicalized,tor,396.0,814.0,366.0,437.0
41,16,Subject,sr,391.0,569.0,271.0,544.0
41,15,Object-Subject-Inversion,orsi,354.0,871.0,325.0,524.0
41,12,Object-Subject-Inversion,orsi,436.0,859.0,350.0,565.0
41,6,Object-Subject-Inversion,orsi,294.0,617.0,294.0,819.0
41,8,Object-Topicalized,tor,377.0,783.0,360.0,354.0
41,7,Subject,sr,302.0,576.0,292.0,291.0
41,3,Object-Subject-Inversion,orsi,319.0,618.0,283.0,319.0
41,10,Subject,sr,370.0,638.0,324.0,319.0
41,13,Subject,sr,286.0,663.0,326.0,393.0
41,14,Object-Topicalized,tor,320.0,639.0,319.0,355.0
41,19,Subject,sr,349.0,649.0,319.0,334.0
41,11,Object-Topicalized,tor,266.0,735.0,354.0,360.0
41,9,Object-Subject-Inversion,orsi,283.0,598.0,298.0,597.0
41,1,Subject,sr,264.0,542.0,285.0,280.0
41,18,Object-Subject-Inversion,orsi,362.0,749.0,565.0,1411.0
41,4,Subject,sr,325.0,579.0,303.0,432.0
41,5,Object-Topicalized,tor,330.0,643.0,320.0,302.0
41,2,Object-Topicalized,tor,366.0,1170.0,401.0,426.0
42,15,Object-Subject-Inversion,orsi,509.0,891.0,442.0,509.0
42,18,Object-Subject-Inversion,orsi,805.0,1354.0,640.0,704.0
42,14,Object-Topicalized,tor,713.0,1115.0,574.0,1321.0
42,3,Object-Subject-Inversion,orsi,514.0,1278.0,985.0,1242.0
42,11,Object-Topicalized,tor,550.0,1088.0,444.0,521.0
42,17,Object-Topicalized,tor,451.0,898.0,495.0,973.0
42,6,Object-Subject-Inversion,orsi,387.0,1369.0,758.0,490.0
42,4,Subject,sr,577.0,1160.0,606.0,779.0
42,8,Object-Topicalized,tor,524.0,910.0,449.0,790.0
42,9,Object-Subject-Inversion,orsi,540.0,1587.0,678.0,1185.0
42,12,Object-Subject-Inversion,orsi,564.0,1049.0,613.0,1050.0
42,13,Subject,sr,475.0,793.0,440.0,356.0
42,7,Subject,sr,489.0,1417.0,496.0,905.0
42,1,Subject,sr,514.0,1173.0,452.0,508.0
42,19,Subject,sr,528.0,985.0,413.0,550.0
42,5,Object-Topicalized,tor,343.0,794.0,374.0,810.0
42,2,Object-Topicalized,tor,543.0,1209.0,844.0,717.0
42,10,Subject,sr,560.0,951.0,685.0,583.0
42,20,Object-Topicalized,tor,415.0,860.0,452.0,490.0
42,16,Subject,sr,575.0,919.0,582.0,470.0
43,20,Object-Topicalized,tor,643.0,1504.0,715.0,1110.0
43,3,Object-Subject-Inversion,orsi,875.0,1278.0,775.0,1389.0
43,7,Subject,sr,991.0,2109.0,788.0,798.0
43,17,Object-Topicalized,tor,682.0,2052.0,945.0,810.0
43,12,Object-Subject-Inversion,orsi,919.0,1439.0,925.0,1027.0
43,8,Object-Topicalized,tor,617.0,1177.0,1262.0,1028.0
43,10,Subject,sr,514.0,1201.0,637.0,590.0
43,18,Object-Subject-Inversion,orsi,540.0,1275.0,504.0,598.0
43,16,Subject,sr,590.0,1160.0,483.0,1331.0
43,15,Object-Subject-Inversion,orsi,458.0,1337.0,437.0,759.0
43,4,Subject,sr,485.0,1026.0,525.0,764.0
43,1,Subject,sr,480.0,1113.0,785.0,444.0
43,9,Object-Subject-Inversion,orsi,95.0,1569.0,639.0,811.0
43,5,Object-Topicalized,tor,555.0,1428.0,856.0,660.0
43,13,Subject,sr,651.0,1201.0,1003.0,822.0
43,2,Object-Topicalized,tor,580.0,1236.0,474.0,647.0
43,19,Subject,sr,554.0,1104.0,480.0,649.0
43,11,Object-Topicalized,tor,555.0,1038.0,469.0,650.0
43,6,Object-Subject-Inversion,orsi,529.0,908.0,442.0,1550.0
43,14,Object-Topicalized,tor,486.0,1039.0,447.0,544.0
44,3,Object-Subject-Inversion,orsi,318.0,576.0,347.0,320.0
44,2,Object-Topicalized,tor,314.0,652.0,341.0,1073.0
